ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
jd1IS7N3u0I,30,40,True,data/raw/musiccaps/audio/jd1IS7N3u0I_30_40.wav,ok,10.0
jd94Ox7KJ9Q,30,40,True,data/raw/musiccaps/audio/jd94Ox7KJ9Q_30_40.wav,ok,10.0
jdEbwMS9xqo,0,10,False,data/raw/musiccaps/audio/jdEbwMS9xqo_0_10.wav,ok,10.0
je1amtXOKF4,140,150,False,data/raw/musiccaps/audio/je1amtXOKF4_140_150.wav,ok,10.0
je96vkMY60c,10,20,True,data/raw/musiccaps/audio/je96vkMY60c_10_20.wav,ok,10.0
jfxTOlXF3Kk,100,110,False,data/raw/musiccaps/audio/jfxTOlXF3Kk_100_110.wav,ok,10.0
jhQpTVVUQ9E,240,250,True,data/raw/musiccaps/audio/jhQpTVVUQ9E_240_250.wav,ok,10.0
jhgX0OOoytQ,30,40,True,data/raw/musiccaps/audio/jhgX0OOoytQ_30_40.wav,ok,10.0
jhsce15byHc,20,30,True,data/raw/musiccaps/audio/jhsce15byHc_20_30.wav,ok,10.0
ji5wvUUQjHY,450,460,False,data/raw/musiccaps/audio/ji5wvUUQjHY_450_460.wav,ok,10.0
jjNxc9Zf9s8,320,330,False,data/raw/musiccaps/audio/jjNxc9Zf9s8_320_330.wav,ok,10.0
jjYXRmE19lQ,130,140,False,data/raw/musiccaps/audio/jjYXRmE19lQ_130_140.wav,ok,10.0
jjg0TCq3wbY,30,40,True,data/raw/musiccaps/audio/jjg0TCq3wbY_30_40.wav,ok,10.0
jlIbJVfnHB4,30,40,False,data/raw/musiccaps/audio/jlIbJVfnHB4_30_40.wav,ok,10.0
jlmCu2GMoG4,240,250,False,data/raw/musiccaps/audio/jlmCu2GMoG4_240_250.wav,ok,10.0
jmPmqzxlOTY,30,40,True,,missing,
joLyjgORwDo,130,140,True,data/raw/musiccaps/audio/joLyjgORwDo_130_140.wav,ok,10.0
jqiD3VeM_hY,40,50,True,data/raw/musiccaps/audio/jqiD3VeM_hY_40_50.wav,ok,10.0
jrwhxVnvMdk,30,40,True,data/raw/musiccaps/audio/jrwhxVnvMdk_30_40.wav,ok,10.0
jtRse-cDB18,30,40,True,data/raw/musiccaps/audio/jtRse-cDB18_30_40.wav,ok,10.0
jtwRKyQ8-lg,230,240,False,data/raw/musiccaps/audio/jtwRKyQ8-lg_230_240.wav,ok,10.0
jx27p7k2lSw,110,120,True,data/raw/musiccaps/audio/jx27p7k2lSw_110_120.wav,ok,10.0
jy0gitU1BFA,50,60,True,data/raw/musiccaps/audio/jy0gitU1BFA_50_60.wav,ok,10.0
jzij1UX73kU,30,40,False,data/raw/musiccaps/audio/jzij1UX73kU_30_40.wav,ok,10.0
k-89m72W0j8,30,40,True,data/raw/musiccaps/audio/k-89m72W0j8_30_40.wav,ok,10.0
k-J2-Ou1Fm8,30,40,True,data/raw/musiccaps/audio/k-J2-Ou1Fm8_30_40.wav,ok,10.0
k-LkhT4HAiE,300,310,True,,missing,
k2uiJXN3L6E,290,300,True,data/raw/musiccaps/audio/k2uiJXN3L6E_290_300.wav,ok,10.0
k3A5xX8yfig,30,40,True,data/raw/musiccaps/audio/k3A5xX8yfig_30_40.wav,ok,10.0
k4kbpRRRgcQ,250,260,False,data/raw/musiccaps/audio/k4kbpRRRgcQ_250_260.wav,ok,10.0
k4ttuqKjiw0,30,40,False,data/raw/musiccaps/audio/k4ttuqKjiw0_30_40.wav,ok,10.0
k5kPBsMFlOc,30,40,True,data/raw/musiccaps/audio/k5kPBsMFlOc_30_40.wav,ok,10.0
k6F3gc8f8kI,150,160,False,data/raw/musiccaps/audio/k6F3gc8f8kI_150_160.wav,ok,10.0
k8AE-vqWbm4,10,20,False,data/raw/musiccaps/audio/k8AE-vqWbm4_10_20.wav,ok,10.0
k9w2aaNKenE,40,50,True,,missing,
kAAGkKPVgZ8,280,290,False,data/raw/musiccaps/audio/kAAGkKPVgZ8_280_290.wav,ok,10.0
kAE7Ceg4VgQ,590,600,True,data/raw/musiccaps/audio/kAE7Ceg4VgQ_590_600.wav,ok,10.0
kCsmvK06SCA,30,40,True,data/raw/musiccaps/audio/kCsmvK06SCA_30_40.wav,ok,10.0
kGo-dAQXtsA,30,40,True,data/raw/musiccaps/audio/kGo-dAQXtsA_30_40.wav,ok,10.0
kH-F9JzC7eE,80,90,False,data/raw/musiccaps/audio/kH-F9JzC7eE_80_90.wav,ok,10.0
kIEEDYowZhA,100,110,False,data/raw/musiccaps/audio/kIEEDYowZhA_100_110.wav,ok,10.0
kKPGTMdz99A,420,430,False,data/raw/musiccaps/audio/kKPGTMdz99A_420_430.wav,ok,10.0
kKihNQ44dDQ,100,110,True,data/raw/musiccaps/audio/kKihNQ44dDQ_100_110.wav,ok,10.0
kMK10SknFAI,280,290,True,data/raw/musiccaps/audio/kMK10SknFAI_280_290.wav,ok,10.0
kMNL4Y4XMhc,100,110,False,data/raw/musiccaps/audio/kMNL4Y4XMhc_100_110.wav,ok,10.0
kMmjr8deHis,40,50,False,data/raw/musiccaps/audio/kMmjr8deHis_40_50.wav,ok,10.0
kOBh4NZ4wZQ,70,80,False,data/raw/musiccaps/audio/kOBh4NZ4wZQ_70_80.wav,ok,10.0
kOREaTKeyZw,30,40,False,data/raw/musiccaps/audio/kOREaTKeyZw_30_40.wav,ok,10.0
kQw2NQ_eqyg,30,40,True,data/raw/musiccaps/audio/kQw2NQ_eqyg_30_40.wav,ok,10.0
kR2yBlL6nFU,50,60,False,data/raw/musiccaps/audio/kR2yBlL6nFU_50_60.wav,ok,10.0
kSKXtXXAD70,30,40,True,data/raw/musiccaps/audio/kSKXtXXAD70_30_40.wav,ok,10.0
kSdH9z8snac,180,190,True,data/raw/musiccaps/audio/kSdH9z8snac_180_190.wav,ok,10.0
kT0KMsfD4d8,50,60,True,data/raw/musiccaps/audio/kT0KMsfD4d8_50_60.wav,ok,10.0
kTBlMy4dtC0,30,40,False,,missing,
kTyI2unrdv0,30,40,True,data/raw/musiccaps/audio/kTyI2unrdv0_30_40.wav,ok,10.0
kUQ1xfK82Q0,30,40,True,data/raw/musiccaps/audio/kUQ1xfK82Q0_30_40.wav,ok,10.0
kVYXcbvw9u4,580,590,True,data/raw/musiccaps/audio/kVYXcbvw9u4_580_590.wav,ok,10.0
kVaQA3PhSio,0,10,False,data/raw/musiccaps/audio/kVaQA3PhSio_0_10.wav,ok,10.0
kVuG_F3qCuY,30,40,True,data/raw/musiccaps/audio/kVuG_F3qCuY_30_40.wav,ok,10.0
kX5bTiq5eBo,30,40,False,data/raw/musiccaps/audio/kX5bTiq5eBo_30_40.wav,ok,10.0
kYrJadZmjm0,50,60,False,data/raw/musiccaps/audio/kYrJadZmjm0_50_60.wav,ok,10.0
kZBFQAQI7Pg,30,40,True,data/raw/musiccaps/audio/kZBFQAQI7Pg_30_40.wav,ok,10.0
kZPz8ExTzBk,280,290,False,data/raw/musiccaps/audio/kZPz8ExTzBk_280_290.wav,ok,10.0
kZYBpOwNGZU,40,50,True,data/raw/musiccaps/audio/kZYBpOwNGZU_40_50.wav,ok,10.0
k_ET0i2y0Ow,30,40,False,data/raw/musiccaps/audio/k_ET0i2y0Ow_30_40.wav,ok,10.0
kaabXWuPWRg,30,40,True,data/raw/musiccaps/audio/kaabXWuPWRg_30_40.wav,ok,10.0
kbAMGp-TKJo,30,40,True,data/raw/musiccaps/audio/kbAMGp-TKJo_30_40.wav,ok,10.0
kbCh5HrmgN0,80,90,True,data/raw/musiccaps/audio/kbCh5HrmgN0_80_90.wav,ok,10.0
kbquMoJrhC0,30,40,True,data/raw/musiccaps/audio/kbquMoJrhC0_30_40.wav,ok,10.0
kcTwJwdLTSo,50,60,False,data/raw/musiccaps/audio/kcTwJwdLTSo_50_60.wav,ok,10.0
kdxW11WBlQE,150,160,False,data/raw/musiccaps/audio/kdxW11WBlQE_150_160.wav,ok,10.0
keHCWa6XfGY,30,40,True,data/raw/musiccaps/audio/keHCWa6XfGY_30_40.wav,ok,10.0
keIvA2wSPZc,30,40,True,,missing,
kepd6_X_vS4,310,320,False,data/raw/musiccaps/audio/kepd6_X_vS4_310_320.wav,ok,10.0
kf-U7I0-DdA,30,40,True,data/raw/musiccaps/audio/kf-U7I0-DdA_30_40.wav,ok,10.0
kg8FwhL_fqs,200,210,True,,missing,
kgf4GdKlSWs,30,40,True,data/raw/musiccaps/audio/kgf4GdKlSWs_30_40.wav,ok,10.0
kgvx9drZXpk,170,180,False,data/raw/musiccaps/audio/kgvx9drZXpk_170_180.wav,ok,10.0
kh6rmFg3U4k,480,490,False,data/raw/musiccaps/audio/kh6rmFg3U4k_480_490.wav,ok,10.0
khQN5ylb3H0,260,270,True,data/raw/musiccaps/audio/khQN5ylb3H0_260_270.wav,ok,10.0
khVk4pTS0bE,230,240,False,data/raw/musiccaps/audio/khVk4pTS0bE_230_240.wav,ok,10.0
kiu-40_T5nY,0,10,False,data/raw/musiccaps/audio/kiu-40_T5nY_0_10.wav,ok,10.0
kjcXM60HrRA,30,40,True,data/raw/musiccaps/audio/kjcXM60HrRA_30_40.wav,ok,10.0
kjmmzA6i5rk,60,70,False,data/raw/musiccaps/audio/kjmmzA6i5rk_60_70.wav,ok,10.0
kjn6I3AurgE,30,40,True,data/raw/musiccaps/audio/kjn6I3AurgE_30_40.wav,ok,10.0
kkOGbgGJLF4,170,180,False,data/raw/musiccaps/audio/kkOGbgGJLF4_170_180.wav,ok,10.0
kka6zUtE3h8,130,140,True,data/raw/musiccaps/audio/kka6zUtE3h8_130_140.wav,ok,10.0
kkjNpwNcMWI,190,200,False,data/raw/musiccaps/audio/kkjNpwNcMWI_190_200.wav,ok,10.0
kko1uYyqJ_o,160,170,True,data/raw/musiccaps/audio/kko1uYyqJ_o_160_170.wav,ok,10.0
kmZFn-CQ19A,30,40,False,data/raw/musiccaps/audio/kmZFn-CQ19A_30_40.wav,ok,10.0
kmmK69N3Om0,20,30,False,data/raw/musiccaps/audio/kmmK69N3Om0_20_30.wav,ok,10.0
knQuxZj9rTA,0,10,True,data/raw/musiccaps/audio/knQuxZj9rTA_0_10.wav,ok,10.0
kp5OxEzxuSg,280,290,False,data/raw/musiccaps/audio/kp5OxEzxuSg_280_290.wav,ok,10.0
kpsYSXR1wao,300,310,True,data/raw/musiccaps/audio/kpsYSXR1wao_300_310.wav,ok,10.0
ksImihlU3qM,30,40,True,,missing,
ksYM8YzzWXo,90,100,True,data/raw/musiccaps/audio/ksYM8YzzWXo_90_100.wav,ok,10.0
ktTrTDQidsE,30,40,True,data/raw/musiccaps/audio/ktTrTDQidsE_30_40.wav,ok,10.0
ktw_J6ZW0MM,30,40,True,data/raw/musiccaps/audio/ktw_J6ZW0MM_30_40.wav,ok,10.0
kuj0Oi2_7yU,0,10,False,data/raw/musiccaps/audio/kuj0Oi2_7yU_0_10.wav,ok,10.0
kvIt_9P79Ro,30,40,True,data/raw/musiccaps/audio/kvIt_9P79Ro_30_40.wav,ok,10.0
kw2wPVxUgQY,150,160,False,data/raw/musiccaps/audio/kw2wPVxUgQY_150_160.wav,ok,10.0
l-RdHtsYWBY,70,80,False,data/raw/musiccaps/audio/l-RdHtsYWBY_70_80.wav,ok,10.0
l0fCHZhKEDA,30,40,False,data/raw/musiccaps/audio/l0fCHZhKEDA_30_40.wav,ok,10.0
l1coM570kVw,30,40,True,data/raw/musiccaps/audio/l1coM570kVw_30_40.wav,ok,10.0
l21xSYRR_Xc,30,40,False,data/raw/musiccaps/audio/l21xSYRR_Xc_30_40.wav,ok,10.0
l3YrliBpOdM,400,410,False,data/raw/musiccaps/audio/l3YrliBpOdM_400_410.wav,ok,10.0
l3pK8prEnrQ,590,600,True,data/raw/musiccaps/audio/l3pK8prEnrQ_590_600.wav,ok,10.0
l5QPXVIxxwk,30,40,True,data/raw/musiccaps/audio/l5QPXVIxxwk_30_40.wav,ok,10.0
l6LUPlmua6I,70,80,False,data/raw/musiccaps/audio/l6LUPlmua6I_70_80.wav,ok,10.0
l8P2wU-JyI8,30,40,False,data/raw/musiccaps/audio/l8P2wU-JyI8_30_40.wav,ok,10.0
l9vYSBR9nio,30,40,True,data/raw/musiccaps/audio/l9vYSBR9nio_30_40.wav,ok,10.0
lAMiOhScSPg,60,70,False,data/raw/musiccaps/audio/lAMiOhScSPg_60_70.wav,ok,10.0
lBSS2AbA560,30,40,False,data/raw/musiccaps/audio/lBSS2AbA560_30_40.wav,ok,10.0
lBtAULJAFp0,370,380,True,data/raw/musiccaps/audio/lBtAULJAFp0_370_380.wav,ok,10.0
lDABsoatahM,0,10,True,data/raw/musiccaps/audio/lDABsoatahM_0_10.wav,ok,10.0
lDCDayKyOQA,30,40,True,data/raw/musiccaps/audio/lDCDayKyOQA_30_40.wav,ok,10.0
lDGQu122JdU,190,200,False,data/raw/musiccaps/audio/lDGQu122JdU_190_200.wav,ok,10.0
lDnYXLGEEFQ,30,40,False,data/raw/musiccaps/audio/lDnYXLGEEFQ_30_40.wav,ok,10.0
lDsQWSf1h3I,70,80,True,,missing,
lFv1MJSSWNs,30,40,False,data/raw/musiccaps/audio/lFv1MJSSWNs_30_40.wav,ok,10.0
lGaA1dJQ0AQ,30,40,True,data/raw/musiccaps/audio/lGaA1dJQ0AQ_30_40.wav,ok,10.0
lHlOSsnP48c,30,40,True,data/raw/musiccaps/audio/lHlOSsnP48c_30_40.wav,ok,10.0
lI8aGjIb8Jg,30,40,True,data/raw/musiccaps/audio/lI8aGjIb8Jg_30_40.wav,ok,10.0
lIBsL97sUmY,30,40,True,data/raw/musiccaps/audio/lIBsL97sUmY_30_40.wav,ok,10.0
lIEnbqr3O34,130,140,True,data/raw/musiccaps/audio/lIEnbqr3O34_130_140.wav,ok,10.0
lNg2y6SRZPo,220,230,True,data/raw/musiccaps/audio/lNg2y6SRZPo_220_230.wav,ok,10.0
lOIzOWKd47E,30,40,True,data/raw/musiccaps/audio/lOIzOWKd47E_30_40.wav,ok,10.0
lPFsijo8xYs,520,530,True,data/raw/musiccaps/audio/lPFsijo8xYs_520_530.wav,ok,10.0
lR8am4rK7qQ,70,80,True,data/raw/musiccaps/audio/lR8am4rK7qQ_70_80.wav,ok,10.0
lRC2lurjPBw,30,40,False,,missing,
lRTeWmoeen4,100,110,False,data/raw/musiccaps/audio/lRTeWmoeen4_100_110.wav,ok,10.0
lSb7Y-_3to8,30,40,False,data/raw/musiccaps/audio/lSb7Y-_3to8_30_40.wav,ok,10.0
lSbCqHZy_l4,110,120,False,data/raw/musiccaps/audio/lSbCqHZy_l4_110_120.wav,ok,10.0
lTAfSpsyTSI,70,80,False,data/raw/musiccaps/audio/lTAfSpsyTSI_70_80.wav,ok,10.0
lTLsL94ABRs,30,40,True,,missing,
lTOzGIOIfq0,10,20,True,data/raw/musiccaps/audio/lTOzGIOIfq0_10_20.wav,ok,9.981791666666666
lTuEsrVV6Uw,120,130,False,data/raw/musiccaps/audio/lTuEsrVV6Uw_120_130.wav,ok,10.0
lUp9WnLYetg,30,40,False,data/raw/musiccaps/audio/lUp9WnLYetg_30_40.wav,ok,10.0
lV0-LMVpZLg,40,50,True,data/raw/musiccaps/audio/lV0-LMVpZLg_40_50.wav,ok,10.0
lXrypwLQO3U,100,110,False,data/raw/musiccaps/audio/lXrypwLQO3U_100_110.wav,ok,10.0
lYJAqOpp6RM,90,100,False,data/raw/musiccaps/audio/lYJAqOpp6RM_90_100.wav,ok,10.0
lYtoy8sa-Q0,30,40,False,data/raw/musiccaps/audio/lYtoy8sa-Q0_30_40.wav,ok,10.0
lZavPVn7O4Q,180,190,False,data/raw/musiccaps/audio/lZavPVn7O4Q_180_190.wav,ok,10.0
laVgKAcv8XA,30,40,True,data/raw/musiccaps/audio/laVgKAcv8XA_30_40.wav,ok,10.0
lbB2VQYIMo0,30,40,True,data/raw/musiccaps/audio/lbB2VQYIMo0_30_40.wav,ok,10.0
lePP2BaZhJU,10,20,False,data/raw/musiccaps/audio/lePP2BaZhJU_10_20.wav,ok,10.0
leiPemYDg-8,110,120,False,data/raw/musiccaps/audio/leiPemYDg-8_110_120.wav,ok,10.0
lfCWGQ6URds,60,70,False,data/raw/musiccaps/audio/lfCWGQ6URds_60_70.wav,ok,10.0
lh6ACdwNlyk,20,30,True,data/raw/musiccaps/audio/lh6ACdwNlyk_20_30.wav,ok,10.0
lhizlCmlbYY,50,60,False,data/raw/musiccaps/audio/lhizlCmlbYY_50_60.wav,ok,10.0
liagR7x12O4,110,120,True,data/raw/musiccaps/audio/liagR7x12O4_110_120.wav,ok,10.0
liuCTk2nPG8,30,40,True,data/raw/musiccaps/audio/liuCTk2nPG8_30_40.wav,ok,10.0
lmrzR9cSMRY,20,30,True,data/raw/musiccaps/audio/lmrzR9cSMRY_20_30.wav,ok,10.0
lnJdWXRgjKo,30,40,False,data/raw/musiccaps/audio/lnJdWXRgjKo_30_40.wav,ok,10.0
lnYOC9tKUBs,30,40,True,,missing,
lnnlghshsVo,30,40,False,data/raw/musiccaps/audio/lnnlghshsVo_30_40.wav,ok,10.0
loyHHBilYPM,80,90,False,data/raw/musiccaps/audio/loyHHBilYPM_80_90.wav,ok,10.0
lpHa-S_x1LA,350,360,False,data/raw/musiccaps/audio/lpHa-S_x1LA_350_360.wav,ok,10.0
lqCx0HgF1ZM,30,40,True,data/raw/musiccaps/audio/lqCx0HgF1ZM_30_40.wav,ok,10.0
lqeAf-DqE3I,140,150,True,data/raw/musiccaps/audio/lqeAf-DqE3I_140_150.wav,ok,10.0
lrk00BNiuD4,30,40,True,,missing,
ltZCJ7aPtO0,30,40,True,data/raw/musiccaps/audio/ltZCJ7aPtO0_30_40.wav,ok,10.0
ltysCJWnvsI,30,40,True,data/raw/musiccaps/audio/ltysCJWnvsI_30_40.wav,ok,10.0
lvktro0asjs,40,50,True,data/raw/musiccaps/audio/lvktro0asjs_40_50.wav,ok,10.0
lwQVcLxFBIQ,20,30,False,data/raw/musiccaps/audio/lwQVcLxFBIQ_20_30.wav,ok,10.0
lwdDm3UO5WM,30,40,True,data/raw/musiccaps/audio/lwdDm3UO5WM_30_40.wav,ok,10.0
lymmNwQA0WA,30,40,True,data/raw/musiccaps/audio/lymmNwQA0WA_30_40.wav,ok,10.0
m--xEFqqrLc,60,70,False,data/raw/musiccaps/audio/m--xEFqqrLc_60_70.wav,ok,10.0
m-NM_tIWjxs,30,40,True,data/raw/musiccaps/audio/m-NM_tIWjxs_30_40.wav,ok,10.0
m-S-yqzlOj4,170,180,False,,missing,
m-e3w2yZ6sM,30,40,True,,missing,
m-eyGzf9Ux4,250,260,False,data/raw/musiccaps/audio/m-eyGzf9Ux4_250_260.wav,ok,10.0
m-xxD1fGPnU,0,10,True,,missing,
m0FhT3UnXjA,380,390,False,data/raw/musiccaps/audio/m0FhT3UnXjA_380_390.wav,ok,10.0
m1ov6te6jK8,70,80,False,data/raw/musiccaps/audio/m1ov6te6jK8_70_80.wav,ok,10.0
m3uiITzeM70,160,170,True,data/raw/musiccaps/audio/m3uiITzeM70_160_170.wav,ok,10.0
m4Dj_vTsAt0,30,40,True,data/raw/musiccaps/audio/m4Dj_vTsAt0_30_40.wav,ok,10.0
m4bBsvuS4EU,280,290,False,data/raw/musiccaps/audio/m4bBsvuS4EU_280_290.wav,ok,10.0
m7i4g_o-znQ,30,40,True,data/raw/musiccaps/audio/m7i4g_o-znQ_30_40.wav,ok,10.0
m8-aK8egg84,90,100,False,data/raw/musiccaps/audio/m8-aK8egg84_90_100.wav,ok,10.0
m8poFnEbvW8,180,190,False,data/raw/musiccaps/audio/m8poFnEbvW8_180_190.wav,ok,10.0
m9MQdg0k1t0,30,40,True,,missing,
m9tnNkon_iw,30,40,False,data/raw/musiccaps/audio/m9tnNkon_iw_30_40.wav,ok,10.0
mAmaUI7_uZ0,30,40,False,data/raw/musiccaps/audio/mAmaUI7_uZ0_30_40.wav,ok,10.0
mB2FAS0DNkk,60,70,False,data/raw/musiccaps/audio/mB2FAS0DNkk_60_70.wav,ok,10.0
mBG-st0VUXs,480,490,False,data/raw/musiccaps/audio/mBG-st0VUXs_480_490.wav,ok,10.0
mBNdDQamtXA,50,60,True,data/raw/musiccaps/audio/mBNdDQamtXA_50_60.wav,ok,10.0
mBRr_TqLDf4,30,40,True,data/raw/musiccaps/audio/mBRr_TqLDf4_30_40.wav,ok,10.0
mCjsuxzcl2k,30,40,True,data/raw/musiccaps/audio/mCjsuxzcl2k_30_40.wav,ok,10.0
mFcHGbnNtSQ,70,80,False,data/raw/musiccaps/audio/mFcHGbnNtSQ_70_80.wav,ok,10.0
mFp1nrnlGx4,30,40,False,data/raw/musiccaps/audio/mFp1nrnlGx4_30_40.wav,ok,10.0
mGU4ZRstxpY,140,150,False,data/raw/musiccaps/audio/mGU4ZRstxpY_140_150.wav,ok,10.0
mJuJfKbcJcw,30,40,True,data/raw/musiccaps/audio/mJuJfKbcJcw_30_40.wav,ok,10.0
mKIapkfnAGY,130,140,False,data/raw/musiccaps/audio/mKIapkfnAGY_130_140.wav,ok,10.0
mLaon9oK1OA,30,40,True,data/raw/musiccaps/audio/mLaon9oK1OA_30_40.wav,ok,10.0
mLm8upEhc_s,590,600,True,data/raw/musiccaps/audio/mLm8upEhc_s_590_600.wav,ok,10.0
mMT1kEejAG8,20,30,False,data/raw/musiccaps/audio/mMT1kEejAG8_20_30.wav,ok,10.0
mMf4vJFT8Fw,30,40,True,data/raw/musiccaps/audio/mMf4vJFT8Fw_30_40.wav,ok,10.0
mOFyRCMlXIo,330,340,False,data/raw/musiccaps/audio/mOFyRCMlXIo_330_340.wav,ok,10.0
mOmYcOBqhwo,30,40,False,data/raw/musiccaps/audio/mOmYcOBqhwo_30_40.wav,ok,10.0
mOn13E68Td0,30,40,True,data/raw/musiccaps/audio/mOn13E68Td0_30_40.wav,ok,10.0
mPaRs96jtFY,30,40,True,data/raw/musiccaps/audio/mPaRs96jtFY_30_40.wav,ok,10.0
mQ1E8rx2dnI,220,230,False,data/raw/musiccaps/audio/mQ1E8rx2dnI_220_230.wav,ok,10.0
mQM3Fd3eN9E,30,40,True,data/raw/musiccaps/audio/mQM3Fd3eN9E_30_40.wav,ok,10.0
mQWht9mv7sE,10,20,True,data/raw/musiccaps/audio/mQWht9mv7sE_10_20.wav,ok,10.0
mRKud6yP4iU,440,450,False,data/raw/musiccaps/audio/mRKud6yP4iU_440_450.wav,ok,10.0
mU6cfEWw5Og,180,190,False,data/raw/musiccaps/audio/mU6cfEWw5Og_180_190.wav,ok,10.0
mW0B1sipLBI,30,40,True,data/raw/musiccaps/audio/mW0B1sipLBI_30_40.wav,ok,10.0
mW5_chAgg8c,120,130,True,data/raw/musiccaps/audio/mW5_chAgg8c_120_130.wav,ok,10.0
mWL9_WIbykw,20,30,False,data/raw/musiccaps/audio/mWL9_WIbykw_20_30.wav,ok,10.0
mWuX--EEq2E,280,290,False,data/raw/musiccaps/audio/mWuX--EEq2E_280_290.wav,ok,10.0
mZNNWTrvGoA,30,40,False,data/raw/musiccaps/audio/mZNNWTrvGoA_30_40.wav,ok,10.0
maZ3b5w6xVI,440,450,False,data/raw/musiccaps/audio/maZ3b5w6xVI_440_450.wav,ok,10.0
macnXLRXbHU,30,40,False,data/raw/musiccaps/audio/macnXLRXbHU_30_40.wav,ok,10.0
maeSHVZX8xc,60,70,False,data/raw/musiccaps/audio/maeSHVZX8xc_60_70.wav,ok,10.0
mcAsO331Z9s,30,40,False,data/raw/musiccaps/audio/mcAsO331Z9s_30_40.wav,ok,10.0
mdOZIOc8SA4,30,40,False,data/raw/musiccaps/audio/mdOZIOc8SA4_30_40.wav,ok,10.0
merGvga39Yo,30,40,True,data/raw/musiccaps/audio/merGvga39Yo_30_40.wav,ok,10.0
mfZMcNmLxWM,30,40,True,data/raw/musiccaps/audio/mfZMcNmLxWM_30_40.wav,ok,10.0
mhqHHQ1gSvM,30,40,True,data/raw/musiccaps/audio/mhqHHQ1gSvM_30_40.wav,ok,10.0
mhru3GXbkHY,30,40,False,data/raw/musiccaps/audio/mhru3GXbkHY_30_40.wav,ok,10.0
mixc4NV5IBE,30,40,True,data/raw/musiccaps/audio/mixc4NV5IBE_30_40.wav,ok,10.0
mjZylz3nCwQ,230,240,False,data/raw/musiccaps/audio/mjZylz3nCwQ_230_240.wav,ok,10.0
mlpTCec4igo,90,100,False,data/raw/musiccaps/audio/mlpTCec4igo_90_100.wav,ok,10.0
mlrarQ5nVlU,170,180,False,data/raw/musiccaps/audio/mlrarQ5nVlU_170_180.wav,ok,10.0
mnSP_ONVS7k,50,60,True,data/raw/musiccaps/audio/mnSP_ONVS7k_50_60.wav,ok,10.0
mpikDeSk-mM,30,40,False,data/raw/musiccaps/audio/mpikDeSk-mM_30_40.wav,ok,10.0
mpymEs4Mcw8,50,60,False,data/raw/musiccaps/audio/mpymEs4Mcw8_50_60.wav,ok,10.0
mq_b6QKVsuc,30,40,True,data/raw/musiccaps/audio/mq_b6QKVsuc_30_40.wav,ok,10.0
mqyeBqaUeN8,30,40,True,data/raw/musiccaps/audio/mqyeBqaUeN8_30_40.wav,ok,10.0
msnm_tYXcYw,40,50,False,data/raw/musiccaps/audio/msnm_tYXcYw_40_50.wav,ok,10.0
mtapmFDmImA,70,80,False,data/raw/musiccaps/audio/mtapmFDmImA_70_80.wav,ok,10.0
mu0dlj8ibA4,30,40,False,data/raw/musiccaps/audio/mu0dlj8ibA4_30_40.wav,ok,10.0
muwIU0BHXE0,10,20,True,data/raw/musiccaps/audio/muwIU0BHXE0_10_20.wav,ok,10.0
mvZLlJpyDyc,30,40,True,data/raw/musiccaps/audio/mvZLlJpyDyc_30_40.wav,ok,10.0
mwLrABPxvgA,50,60,False,data/raw/musiccaps/audio/mwLrABPxvgA_50_60.wav,ok,10.0
mwqluX7sXXU,240,250,False,data/raw/musiccaps/audio/mwqluX7sXXU_240_250.wav,ok,10.0
mwwnfWgV_5U,160,170,False,data/raw/musiccaps/audio/mwwnfWgV_5U_160_170.wav,ok,10.0
mx7kjFY7ALs,170,180,False,data/raw/musiccaps/audio/mx7kjFY7ALs_170_180.wav,ok,10.0
myGef3nriL8,30,40,False,data/raw/musiccaps/audio/myGef3nriL8_30_40.wav,ok,10.0
myGffB4WcF8,30,40,False,data/raw/musiccaps/audio/myGffB4WcF8_30_40.wav,ok,10.0
mzDq-abtAKs,30,40,True,data/raw/musiccaps/audio/mzDq-abtAKs_30_40.wav,ok,10.0
n16ZUTfZtDM,0,10,False,data/raw/musiccaps/audio/n16ZUTfZtDM_0_10.wav,ok,10.0
n179cK8EubU,320,330,False,data/raw/musiccaps/audio/n179cK8EubU_320_330.wav,ok,10.0
n1HBKct6rto,30,40,True,data/raw/musiccaps/audio/n1HBKct6rto_30_40.wav,ok,10.0
n1PTn_NH_K0,150,160,False,data/raw/musiccaps/audio/n1PTn_NH_K0_150_160.wav,ok,10.0
n1fY-23ffl0,240,250,True,data/raw/musiccaps/audio/n1fY-23ffl0_240_250.wav,ok,10.0
n3EeS2mVU5w,30,40,False,data/raw/musiccaps/audio/n3EeS2mVU5w_30_40.wav,ok,10.0
n3QsFeGadEE,30,40,False,data/raw/musiccaps/audio/n3QsFeGadEE_30_40.wav,ok,10.0
n3X8RGZsGg4,30,40,True,data/raw/musiccaps/audio/n3X8RGZsGg4_30_40.wav,ok,10.0
n4PBoAedWVA,30,40,True,data/raw/musiccaps/audio/n4PBoAedWVA_30_40.wav,ok,10.0
n4QSYx4wVQg,30,40,False,data/raw/musiccaps/audio/n4QSYx4wVQg_30_40.wav,ok,10.0
n615BjoN7fI,50,60,True,data/raw/musiccaps/audio/n615BjoN7fI_50_60.wav,ok,10.0
n7yLkcSfiuM,90,100,True,data/raw/musiccaps/audio/n7yLkcSfiuM_90_100.wav,ok,10.0
